"sep=,"
id,timestamp,accuracy,loss,correct,incorrect,total,c.B2.tp,c.B2.fn,c.B2.fp,c.B3.tp,c.B3.fn,c.B3.fp,c.B4.tp,c.B4.fn,c.B4.fp,c.UPS.tp,c.UPS.fn,c.UPS.fp,c.VS.tp,c.VS.fn,c.VS.fp,c.VSV.tp,c.VSV.fn,c.VSV.fp,env.os,env.platform,env.sox,env.java.1,env.java.2,env.java.3,env.keras,env.tf,env.gpu,pipeline.AudioLoadTask,pipeline.AudioLoadTask.mdb,pipeline.AudioLoadTask.dataset_name,pipeline.AudioLoadTask.source,pipeline.ExtractLabelPartsTask,pipeline.ExtractLabelPartsTask.fixed_length,pipeline.ExtractLabelPartsTask.padded_left,pipeline.CreateSpectrogramTask,pipeline.CreateSpectrogramTask.sampling_rate,pipeline.CreateSpectrogramTask.x_pixels_per_sec,pipeline.CreateSpectrogramTask.height,pipeline.CreateSpectrogramTask.window,pipeline.ExtractPixelsTask,pipeline.KFoldSeparationTask,pipeline.KFoldSeparationTask.k,pipeline.KFoldSeparationTask.val_bins,pipeline.KFoldSeparationTask.test_bins,pipeline.KFoldSeparationTask.n,pipeline.CreateNNModelTask,pipeline.CreateNNModelTask.name,pipeline.CreateNNModelTask.model.name,pipeline.CreateNNModelTask.model.layers.1.class_name,pipeline.CreateNNModelTask.model.layers.1.config.batch_input_shape.2,pipeline.CreateNNModelTask.model.layers.1.config.batch_input_shape.3,pipeline.CreateNNModelTask.model.layers.1.config.batch_input_shape.4,pipeline.CreateNNModelTask.model.layers.1.config.dtype,pipeline.CreateNNModelTask.model.layers.1.config.sparse,pipeline.CreateNNModelTask.model.layers.1.config.ragged,pipeline.CreateNNModelTask.model.layers.1.config.name,pipeline.CreateNNModelTask.model.layers.2.class_name,pipeline.CreateNNModelTask.model.layers.2.config.name,pipeline.CreateNNModelTask.model.layers.2.config.trainable,pipeline.CreateNNModelTask.model.layers.2.config.batch_input_shape.2,pipeline.CreateNNModelTask.model.layers.2.config.batch_input_shape.3,pipeline.CreateNNModelTask.model.layers.2.config.batch_input_shape.4,pipeline.CreateNNModelTask.model.layers.2.config.dtype,pipeline.CreateNNModelTask.model.layers.2.config.filters,pipeline.CreateNNModelTask.model.layers.2.config.kernel_size.1,pipeline.CreateNNModelTask.model.layers.2.config.kernel_size.2,pipeline.CreateNNModelTask.model.layers.2.config.strides.1,pipeline.CreateNNModelTask.model.layers.2.config.strides.2,pipeline.CreateNNModelTask.model.layers.2.config.padding,pipeline.CreateNNModelTask.model.layers.2.config.data_format,pipeline.CreateNNModelTask.model.layers.2.config.dilation_rate.1,pipeline.CreateNNModelTask.model.layers.2.config.dilation_rate.2,pipeline.CreateNNModelTask.model.layers.2.config.groups,pipeline.CreateNNModelTask.model.layers.2.config.activation,pipeline.CreateNNModelTask.model.layers.2.config.use_bias,pipeline.CreateNNModelTask.model.layers.2.config.kernel_initializer.class_name,pipeline.CreateNNModelTask.model.layers.2.config.bias_initializer.class_name,pipeline.CreateNNModelTask.model.layers.3.class_name,pipeline.CreateNNModelTask.model.layers.3.config.name,pipeline.CreateNNModelTask.model.layers.3.config.trainable,pipeline.CreateNNModelTask.model.layers.3.config.dtype,pipeline.CreateNNModelTask.model.layers.3.config.pool_size.1,pipeline.CreateNNModelTask.model.layers.3.config.pool_size.2,pipeline.CreateNNModelTask.model.layers.3.config.padding,pipeline.CreateNNModelTask.model.layers.3.config.strides.1,pipeline.CreateNNModelTask.model.layers.3.config.strides.2,pipeline.CreateNNModelTask.model.layers.3.config.data_format,pipeline.CreateNNModelTask.model.layers.4.class_name,pipeline.CreateNNModelTask.model.layers.4.config.name,pipeline.CreateNNModelTask.model.layers.4.config.trainable,pipeline.CreateNNModelTask.model.layers.4.config.dtype,pipeline.CreateNNModelTask.model.layers.4.config.filters,pipeline.CreateNNModelTask.model.layers.4.config.kernel_size.1,pipeline.CreateNNModelTask.model.layers.4.config.kernel_size.2,pipeline.CreateNNModelTask.model.layers.4.config.strides.1,pipeline.CreateNNModelTask.model.layers.4.config.strides.2,pipeline.CreateNNModelTask.model.layers.4.config.padding,pipeline.CreateNNModelTask.model.layers.4.config.data_format,pipeline.CreateNNModelTask.model.layers.4.config.dilation_rate.1,pipeline.CreateNNModelTask.model.layers.4.config.dilation_rate.2,pipeline.CreateNNModelTask.model.layers.4.config.groups,pipeline.CreateNNModelTask.model.layers.4.config.activation,pipeline.CreateNNModelTask.model.layers.4.config.use_bias,pipeline.CreateNNModelTask.model.layers.4.config.kernel_initializer.class_name,pipeline.CreateNNModelTask.model.layers.4.config.bias_initializer.class_name,pipeline.CreateNNModelTask.model.layers.5.class_name,pipeline.CreateNNModelTask.model.layers.5.config.name,pipeline.CreateNNModelTask.model.layers.5.config.trainable,pipeline.CreateNNModelTask.model.layers.5.config.dtype,pipeline.CreateNNModelTask.model.layers.5.config.pool_size.1,pipeline.CreateNNModelTask.model.layers.5.config.pool_size.2,pipeline.CreateNNModelTask.model.layers.5.config.padding,pipeline.CreateNNModelTask.model.layers.5.config.strides.1,pipeline.CreateNNModelTask.model.layers.5.config.strides.2,pipeline.CreateNNModelTask.model.layers.5.config.data_format,pipeline.CreateNNModelTask.model.layers.6.class_name,pipeline.CreateNNModelTask.model.layers.6.config.name,pipeline.CreateNNModelTask.model.layers.6.config.trainable,pipeline.CreateNNModelTask.model.layers.6.config.dtype,pipeline.CreateNNModelTask.model.layers.6.config.filters,pipeline.CreateNNModelTask.model.layers.6.config.kernel_size.1,pipeline.CreateNNModelTask.model.layers.6.config.kernel_size.2,pipeline.CreateNNModelTask.model.layers.6.config.strides.1,pipeline.CreateNNModelTask.model.layers.6.config.strides.2,pipeline.CreateNNModelTask.model.layers.6.config.padding,pipeline.CreateNNModelTask.model.layers.6.config.data_format,pipeline.CreateNNModelTask.model.layers.6.config.dilation_rate.1,pipeline.CreateNNModelTask.model.layers.6.config.dilation_rate.2,pipeline.CreateNNModelTask.model.layers.6.config.groups,pipeline.CreateNNModelTask.model.layers.6.config.activation,pipeline.CreateNNModelTask.model.layers.6.config.use_bias,pipeline.CreateNNModelTask.model.layers.6.config.kernel_initializer.class_name,pipeline.CreateNNModelTask.model.layers.6.config.bias_initializer.class_name,pipeline.CreateNNModelTask.model.layers.7.class_name,pipeline.CreateNNModelTask.model.layers.7.config.name,pipeline.CreateNNModelTask.model.layers.7.config.trainable,pipeline.CreateNNModelTask.model.layers.7.config.dtype,pipeline.CreateNNModelTask.model.layers.7.config.pool_size.1,pipeline.CreateNNModelTask.model.layers.7.config.pool_size.2,pipeline.CreateNNModelTask.model.layers.7.config.padding,pipeline.CreateNNModelTask.model.layers.7.config.strides.1,pipeline.CreateNNModelTask.model.layers.7.config.strides.2,pipeline.CreateNNModelTask.model.layers.7.config.data_format,pipeline.CreateNNModelTask.model.layers.8.class_name,pipeline.CreateNNModelTask.model.layers.8.config.name,pipeline.CreateNNModelTask.model.layers.8.config.trainable,pipeline.CreateNNModelTask.model.layers.8.config.dtype,pipeline.CreateNNModelTask.model.layers.8.config.filters,pipeline.CreateNNModelTask.model.layers.8.config.kernel_size.1,pipeline.CreateNNModelTask.model.layers.8.config.kernel_size.2,pipeline.CreateNNModelTask.model.layers.8.config.strides.1,pipeline.CreateNNModelTask.model.layers.8.config.strides.2,pipeline.CreateNNModelTask.model.layers.8.config.padding,pipeline.CreateNNModelTask.model.layers.8.config.data_format,pipeline.CreateNNModelTask.model.layers.8.config.dilation_rate.1,pipeline.CreateNNModelTask.model.layers.8.config.dilation_rate.2,pipeline.CreateNNModelTask.model.layers.8.config.groups,pipeline.CreateNNModelTask.model.layers.8.config.activation,pipeline.CreateNNModelTask.model.layers.8.config.use_bias,pipeline.CreateNNModelTask.model.layers.8.config.kernel_initializer.class_name,pipeline.CreateNNModelTask.model.layers.8.config.bias_initializer.class_name,pipeline.CreateNNModelTask.model.layers.9.class_name,pipeline.CreateNNModelTask.model.layers.9.config.name,pipeline.CreateNNModelTask.model.layers.9.config.trainable,pipeline.CreateNNModelTask.model.layers.9.config.dtype,pipeline.CreateNNModelTask.model.layers.9.config.pool_size.1,pipeline.CreateNNModelTask.model.layers.9.config.pool_size.2,pipeline.CreateNNModelTask.model.layers.9.config.padding,pipeline.CreateNNModelTask.model.layers.9.config.strides.1,pipeline.CreateNNModelTask.model.layers.9.config.strides.2,pipeline.CreateNNModelTask.model.layers.9.config.data_format,pipeline.CreateNNModelTask.model.layers.10.class_name,pipeline.CreateNNModelTask.model.layers.10.config.name,pipeline.CreateNNModelTask.model.layers.10.config.trainable,pipeline.CreateNNModelTask.model.layers.10.config.dtype,pipeline.CreateNNModelTask.model.layers.10.config.filters,pipeline.CreateNNModelTask.model.layers.10.config.kernel_size.1,pipeline.CreateNNModelTask.model.layers.10.config.kernel_size.2,pipeline.CreateNNModelTask.model.layers.10.config.strides.1,pipeline.CreateNNModelTask.model.layers.10.config.strides.2,pipeline.CreateNNModelTask.model.layers.10.config.padding,pipeline.CreateNNModelTask.model.layers.10.config.data_format,pipeline.CreateNNModelTask.model.layers.10.config.dilation_rate.1,pipeline.CreateNNModelTask.model.layers.10.config.dilation_rate.2,pipeline.CreateNNModelTask.model.layers.10.config.groups,pipeline.CreateNNModelTask.model.layers.10.config.activation,pipeline.CreateNNModelTask.model.layers.10.config.use_bias,pipeline.CreateNNModelTask.model.layers.10.config.kernel_initializer.class_name,pipeline.CreateNNModelTask.model.layers.10.config.bias_initializer.class_name,pipeline.CreateNNModelTask.model.layers.11.class_name,pipeline.CreateNNModelTask.model.layers.11.config.name,pipeline.CreateNNModelTask.model.layers.11.config.trainable,pipeline.CreateNNModelTask.model.layers.11.config.dtype,pipeline.CreateNNModelTask.model.layers.11.config.pool_size.1,pipeline.CreateNNModelTask.model.layers.11.config.pool_size.2,pipeline.CreateNNModelTask.model.layers.11.config.padding,pipeline.CreateNNModelTask.model.layers.11.config.strides.1,pipeline.CreateNNModelTask.model.layers.11.config.strides.2,pipeline.CreateNNModelTask.model.layers.11.config.data_format,pipeline.CreateNNModelTask.model.layers.12.class_name,pipeline.CreateNNModelTask.model.layers.12.config.name,pipeline.CreateNNModelTask.model.layers.12.config.trainable,pipeline.CreateNNModelTask.model.layers.12.config.dtype,pipeline.CreateNNModelTask.model.layers.12.config.data_format,pipeline.CreateNNModelTask.model.layers.13.class_name,pipeline.CreateNNModelTask.model.layers.13.config.name,pipeline.CreateNNModelTask.model.layers.13.config.trainable,pipeline.CreateNNModelTask.model.layers.13.config.dtype,pipeline.CreateNNModelTask.model.layers.13.config.units,pipeline.CreateNNModelTask.model.layers.13.config.activation,pipeline.CreateNNModelTask.model.layers.13.config.use_bias,pipeline.CreateNNModelTask.model.layers.13.config.kernel_initializer.class_name,pipeline.CreateNNModelTask.model.layers.13.config.bias_initializer.class_name,pipeline.CreateNNModelTask.model.layers.14.class_name,pipeline.CreateNNModelTask.model.layers.14.config.name,pipeline.CreateNNModelTask.model.layers.14.config.trainable,pipeline.CreateNNModelTask.model.layers.14.config.dtype,pipeline.CreateNNModelTask.model.layers.14.config.rate,pipeline.CreateNNModelTask.model.layers.15.class_name,pipeline.CreateNNModelTask.model.layers.15.config.name,pipeline.CreateNNModelTask.model.layers.15.config.trainable,pipeline.CreateNNModelTask.model.layers.15.config.dtype,pipeline.CreateNNModelTask.model.layers.15.config.units,pipeline.CreateNNModelTask.model.layers.15.config.activation,pipeline.CreateNNModelTask.model.layers.15.config.use_bias,pipeline.CreateNNModelTask.model.layers.15.config.kernel_initializer.class_name,pipeline.CreateNNModelTask.model.layers.15.config.bias_initializer.class_name,pipeline.TrainNNModelTask,pipeline.TrainNNModelTask.epochs,pipeline.TrainNNModelTask.save_every,pipeline.RecognizeNNTask,pipeline.RecognizeNNTask.validate.AudioLoadTask,pipeline.RecognizeNNTask.validate.AudioLoadTask.mdb,pipeline.RecognizeNNTask.validate.AudioLoadTask.dataset_name,pipeline.RecognizeNNTask.validate.AudioLoadTask.source,pipeline.RecognizeNNTask.validate.ExtractLabelPartsTask,pipeline.RecognizeNNTask.validate.ExtractLabelPartsTask.fixed_length,pipeline.RecognizeNNTask.validate.ExtractLabelPartsTask.padded_left,pipeline.RecognizeNNTask.validate.CreateSpectrogramTask,pipeline.RecognizeNNTask.validate.CreateSpectrogramTask.sampling_rate,pipeline.RecognizeNNTask.validate.CreateSpectrogramTask.x_pixels_per_sec,pipeline.RecognizeNNTask.validate.CreateSpectrogramTask.height,pipeline.RecognizeNNTask.validate.CreateSpectrogramTask.window,pipeline.RecognizeNNTask.validate.ExtractPixelsTask,pipeline.RecognizeNNTask.validate.KFoldSeparationTask,pipeline.RecognizeNNTask.validate.KFoldSeparationTask.k,pipeline.RecognizeNNTask.validate.KFoldSeparationTask.val_bins,pipeline.RecognizeNNTask.validate.KFoldSeparationTask.test_bins,pipeline.RecognizeNNTask.validate.KFoldSeparationTask.n,pipeline.RecognizeNNTask.model_path,pipeline.ExtractionJSONTask
nn_cnn_2d_sct_left_padded_nrs0xpps2000h256_raw_100/93688afba2bc3012f83c1906d3ef725f143c75ec/rec/rec_dbef0cda3037e42bca56050659759c350190a8e3_e77.report,2020-12-21T02:21:46Z,0.8484848484848485,0.6058025926651334,112,20,132,18,4,6,17,5,1,18,4,3,22,0,2,17,5,2,20,2,6,Linux,Linux-3.10.0-1127.19.1.el7.x86_64-x86_64-with-glibc2.10,14.4.2,"openjdk version ""1.8.0_262""",OpenJDK Runtime Environment (build 1.8.0_262-b10),"OpenJDK 64-Bit Server VM (build 25.262-b10, mixed mode)",2.4.0,2.3.1,"device: 0, name: Tesla P100-PCIE-12GB, pci bus id: 0000:09:00.0, compute capability: 6.0",1,simple_call_test/metadata.json,simple_call_test,simple_call_test/audio,2,True,True,3,500000,2000,256,Ham,4,5,8,1,2,5,6,cnn_2d_sct_left_padded_nrs0xpps2000h256_raw_100,sequential,InputLayer,401,256,1,float32,False,False,conv2d_input,Conv2D,conv2d,True,401,256,1,float32,32,3,3,1,1,valid,channels_last,1,1,1,relu,True,GlorotUniform,Zeros,MaxPooling2D,max_pooling2d,True,float32,2,2,valid,2,2,channels_last,Conv2D,conv2d_1,True,float32,64,3,3,1,1,valid,channels_last,1,1,1,relu,True,GlorotUniform,Zeros,MaxPooling2D,max_pooling2d_1,True,float32,2,2,valid,2,2,channels_last,Conv2D,conv2d_2,True,float32,64,3,3,1,1,valid,channels_last,1,1,1,relu,True,GlorotUniform,Zeros,MaxPooling2D,max_pooling2d_2,True,float32,2,2,valid,2,2,channels_last,Conv2D,conv2d_3,True,float32,128,3,3,1,1,valid,channels_last,1,1,1,relu,True,GlorotUniform,Zeros,MaxPooling2D,max_pooling2d_3,True,float32,2,2,valid,2,2,channels_last,Conv2D,conv2d_4,True,float32,256,3,3,1,1,valid,channels_last,1,1,1,relu,True,GlorotUniform,Zeros,MaxPooling2D,max_pooling2d_4,True,float32,2,2,valid,2,2,channels_last,Flatten,flatten,True,float32,channels_last,Dense,dense,True,float32,1024,relu,True,GlorotUniform,Zeros,Dropout,dropout,True,float32,0.5,Dense,dense_1,True,float32,6,softmax,True,GlorotUniform,Zeros,7,100,100,8,1,simple_call_test/metadata.json,simple_call_test,simple_call_test/audio,2,True,True,3,500000,2000,256,Ham,4,5,8,1,2,5,simple_call_test/models/nn_cnn_2d_sct_left_padded_nrs0xpps2000h256_raw_100/93688afba2bc3012f83c1906d3ef725f143c75ec/best_val_acc_e077_v0.8939.h5,9
