"sep=,"
id,timestamp,val_acc_m,val_acc_d,val_loss_m,val_loss_d,test_acc_m,test_acc_d,test_loss_m,test_loss_d,epoch_m,epoch_d,env.os,env.platform,env.sox,env.java.1,env.java.2,env.java.3,env.keras,env.tf,env.gpu,pipeline.AudioLoadTask,pipeline.AudioLoadTask.mdb,pipeline.AudioLoadTask.dataset_name,pipeline.AudioLoadTask.source,pipeline.ExtractLabelPartsTask,pipeline.ExtractLabelPartsTask.fixed_length,pipeline.ExtractLabelPartsTask.padded_left,pipeline.NoiseReduceTask,pipeline.NoiseReduceTask.sensitivity,pipeline.NoiseReduceTask.noise.AudioLoadTask,pipeline.NoiseReduceTask.noise.AudioLoadTask.mdb,pipeline.NoiseReduceTask.noise.AudioLoadTask.dataset_name,pipeline.NoiseReduceTask.noise.AudioLoadTask.source,pipeline.NoiseReduceTask.noise.SilentAudioTask,pipeline.NoiseReduceTask.noise.SilentAudioTask.max_length,pipeline.NoiseReduceTask.noise.NoiseProfileTask,pipeline.CreateSpectrogramTask,pipeline.CreateSpectrogramTask.sampling_rate,pipeline.CreateSpectrogramTask.x_pixels_per_sec,pipeline.CreateSpectrogramTask.height,pipeline.CreateSpectrogramTask.window,pipeline.ExtractPixelsTask,pipeline.KFoldSeparationTask,pipeline.KFoldSeparationTask.k,pipeline.KFoldSeparationTask.val_bins,pipeline.KFoldSeparationTask.test_bins,pipeline.ParallelTask,pipeline.ParallelTask.action,pipeline.ParallelTask.kwargs.name,pipeline.ParallelTask.kwargs.model.name,pipeline.ParallelTask.kwargs.model.layers.1.class_name,pipeline.ParallelTask.kwargs.model.layers.1.config.batch_input_shape.2,pipeline.ParallelTask.kwargs.model.layers.1.config.batch_input_shape.3,pipeline.ParallelTask.kwargs.model.layers.1.config.batch_input_shape.4,pipeline.ParallelTask.kwargs.model.layers.1.config.dtype,pipeline.ParallelTask.kwargs.model.layers.1.config.sparse,pipeline.ParallelTask.kwargs.model.layers.1.config.ragged,pipeline.ParallelTask.kwargs.model.layers.1.config.name,pipeline.ParallelTask.kwargs.model.layers.2.class_name,pipeline.ParallelTask.kwargs.model.layers.2.config.name,pipeline.ParallelTask.kwargs.model.layers.2.config.trainable,pipeline.ParallelTask.kwargs.model.layers.2.config.batch_input_shape.2,pipeline.ParallelTask.kwargs.model.layers.2.config.batch_input_shape.3,pipeline.ParallelTask.kwargs.model.layers.2.config.batch_input_shape.4,pipeline.ParallelTask.kwargs.model.layers.2.config.dtype,pipeline.ParallelTask.kwargs.model.layers.2.config.filters,pipeline.ParallelTask.kwargs.model.layers.2.config.kernel_size.1,pipeline.ParallelTask.kwargs.model.layers.2.config.kernel_size.2,pipeline.ParallelTask.kwargs.model.layers.2.config.strides.1,pipeline.ParallelTask.kwargs.model.layers.2.config.strides.2,pipeline.ParallelTask.kwargs.model.layers.2.config.padding,pipeline.ParallelTask.kwargs.model.layers.2.config.data_format,pipeline.ParallelTask.kwargs.model.layers.2.config.dilation_rate.1,pipeline.ParallelTask.kwargs.model.layers.2.config.dilation_rate.2,pipeline.ParallelTask.kwargs.model.layers.2.config.groups,pipeline.ParallelTask.kwargs.model.layers.2.config.activation,pipeline.ParallelTask.kwargs.model.layers.2.config.use_bias,pipeline.ParallelTask.kwargs.model.layers.2.config.kernel_initializer.class_name,pipeline.ParallelTask.kwargs.model.layers.2.config.bias_initializer.class_name,pipeline.ParallelTask.kwargs.model.layers.3.class_name,pipeline.ParallelTask.kwargs.model.layers.3.config.name,pipeline.ParallelTask.kwargs.model.layers.3.config.trainable,pipeline.ParallelTask.kwargs.model.layers.3.config.dtype,pipeline.ParallelTask.kwargs.model.layers.3.config.pool_size.1,pipeline.ParallelTask.kwargs.model.layers.3.config.pool_size.2,pipeline.ParallelTask.kwargs.model.layers.3.config.padding,pipeline.ParallelTask.kwargs.model.layers.3.config.strides.1,pipeline.ParallelTask.kwargs.model.layers.3.config.strides.2,pipeline.ParallelTask.kwargs.model.layers.3.config.data_format,pipeline.ParallelTask.kwargs.model.layers.4.class_name,pipeline.ParallelTask.kwargs.model.layers.4.config.name,pipeline.ParallelTask.kwargs.model.layers.4.config.trainable,pipeline.ParallelTask.kwargs.model.layers.4.config.dtype,pipeline.ParallelTask.kwargs.model.layers.4.config.filters,pipeline.ParallelTask.kwargs.model.layers.4.config.kernel_size.1,pipeline.ParallelTask.kwargs.model.layers.4.config.kernel_size.2,pipeline.ParallelTask.kwargs.model.layers.4.config.strides.1,pipeline.ParallelTask.kwargs.model.layers.4.config.strides.2,pipeline.ParallelTask.kwargs.model.layers.4.config.padding,pipeline.ParallelTask.kwargs.model.layers.4.config.data_format,pipeline.ParallelTask.kwargs.model.layers.4.config.dilation_rate.1,pipeline.ParallelTask.kwargs.model.layers.4.config.dilation_rate.2,pipeline.ParallelTask.kwargs.model.layers.4.config.groups,pipeline.ParallelTask.kwargs.model.layers.4.config.activation,pipeline.ParallelTask.kwargs.model.layers.4.config.use_bias,pipeline.ParallelTask.kwargs.model.layers.4.config.kernel_initializer.class_name,pipeline.ParallelTask.kwargs.model.layers.4.config.bias_initializer.class_name,pipeline.ParallelTask.kwargs.model.layers.5.class_name,pipeline.ParallelTask.kwargs.model.layers.5.config.name,pipeline.ParallelTask.kwargs.model.layers.5.config.trainable,pipeline.ParallelTask.kwargs.model.layers.5.config.dtype,pipeline.ParallelTask.kwargs.model.layers.5.config.pool_size.1,pipeline.ParallelTask.kwargs.model.layers.5.config.pool_size.2,pipeline.ParallelTask.kwargs.model.layers.5.config.padding,pipeline.ParallelTask.kwargs.model.layers.5.config.strides.1,pipeline.ParallelTask.kwargs.model.layers.5.config.strides.2,pipeline.ParallelTask.kwargs.model.layers.5.config.data_format,pipeline.ParallelTask.kwargs.model.layers.6.class_name,pipeline.ParallelTask.kwargs.model.layers.6.config.name,pipeline.ParallelTask.kwargs.model.layers.6.config.trainable,pipeline.ParallelTask.kwargs.model.layers.6.config.dtype,pipeline.ParallelTask.kwargs.model.layers.6.config.filters,pipeline.ParallelTask.kwargs.model.layers.6.config.kernel_size.1,pipeline.ParallelTask.kwargs.model.layers.6.config.kernel_size.2,pipeline.ParallelTask.kwargs.model.layers.6.config.strides.1,pipeline.ParallelTask.kwargs.model.layers.6.config.strides.2,pipeline.ParallelTask.kwargs.model.layers.6.config.padding,pipeline.ParallelTask.kwargs.model.layers.6.config.data_format,pipeline.ParallelTask.kwargs.model.layers.6.config.dilation_rate.1,pipeline.ParallelTask.kwargs.model.layers.6.config.dilation_rate.2,pipeline.ParallelTask.kwargs.model.layers.6.config.groups,pipeline.ParallelTask.kwargs.model.layers.6.config.activation,pipeline.ParallelTask.kwargs.model.layers.6.config.use_bias,pipeline.ParallelTask.kwargs.model.layers.6.config.kernel_initializer.class_name,pipeline.ParallelTask.kwargs.model.layers.6.config.bias_initializer.class_name,pipeline.ParallelTask.kwargs.model.layers.7.class_name,pipeline.ParallelTask.kwargs.model.layers.7.config.name,pipeline.ParallelTask.kwargs.model.layers.7.config.trainable,pipeline.ParallelTask.kwargs.model.layers.7.config.dtype,pipeline.ParallelTask.kwargs.model.layers.7.config.pool_size.1,pipeline.ParallelTask.kwargs.model.layers.7.config.pool_size.2,pipeline.ParallelTask.kwargs.model.layers.7.config.padding,pipeline.ParallelTask.kwargs.model.layers.7.config.strides.1,pipeline.ParallelTask.kwargs.model.layers.7.config.strides.2,pipeline.ParallelTask.kwargs.model.layers.7.config.data_format,pipeline.ParallelTask.kwargs.model.layers.8.class_name,pipeline.ParallelTask.kwargs.model.layers.8.config.name,pipeline.ParallelTask.kwargs.model.layers.8.config.trainable,pipeline.ParallelTask.kwargs.model.layers.8.config.dtype,pipeline.ParallelTask.kwargs.model.layers.8.config.filters,pipeline.ParallelTask.kwargs.model.layers.8.config.kernel_size.1,pipeline.ParallelTask.kwargs.model.layers.8.config.kernel_size.2,pipeline.ParallelTask.kwargs.model.layers.8.config.strides.1,pipeline.ParallelTask.kwargs.model.layers.8.config.strides.2,pipeline.ParallelTask.kwargs.model.layers.8.config.padding,pipeline.ParallelTask.kwargs.model.layers.8.config.data_format,pipeline.ParallelTask.kwargs.model.layers.8.config.dilation_rate.1,pipeline.ParallelTask.kwargs.model.layers.8.config.dilation_rate.2,pipeline.ParallelTask.kwargs.model.layers.8.config.groups,pipeline.ParallelTask.kwargs.model.layers.8.config.activation,pipeline.ParallelTask.kwargs.model.layers.8.config.use_bias,pipeline.ParallelTask.kwargs.model.layers.8.config.kernel_initializer.class_name,pipeline.ParallelTask.kwargs.model.layers.8.config.bias_initializer.class_name,pipeline.ParallelTask.kwargs.model.layers.9.class_name,pipeline.ParallelTask.kwargs.model.layers.9.config.name,pipeline.ParallelTask.kwargs.model.layers.9.config.trainable,pipeline.ParallelTask.kwargs.model.layers.9.config.dtype,pipeline.ParallelTask.kwargs.model.layers.9.config.pool_size.1,pipeline.ParallelTask.kwargs.model.layers.9.config.pool_size.2,pipeline.ParallelTask.kwargs.model.layers.9.config.padding,pipeline.ParallelTask.kwargs.model.layers.9.config.strides.1,pipeline.ParallelTask.kwargs.model.layers.9.config.strides.2,pipeline.ParallelTask.kwargs.model.layers.9.config.data_format,pipeline.ParallelTask.kwargs.model.layers.10.class_name,pipeline.ParallelTask.kwargs.model.layers.10.config.name,pipeline.ParallelTask.kwargs.model.layers.10.config.trainable,pipeline.ParallelTask.kwargs.model.layers.10.config.dtype,pipeline.ParallelTask.kwargs.model.layers.10.config.filters,pipeline.ParallelTask.kwargs.model.layers.10.config.kernel_size.1,pipeline.ParallelTask.kwargs.model.layers.10.config.kernel_size.2,pipeline.ParallelTask.kwargs.model.layers.10.config.strides.1,pipeline.ParallelTask.kwargs.model.layers.10.config.strides.2,pipeline.ParallelTask.kwargs.model.layers.10.config.padding,pipeline.ParallelTask.kwargs.model.layers.10.config.data_format,pipeline.ParallelTask.kwargs.model.layers.10.config.dilation_rate.1,pipeline.ParallelTask.kwargs.model.layers.10.config.dilation_rate.2,pipeline.ParallelTask.kwargs.model.layers.10.config.groups,pipeline.ParallelTask.kwargs.model.layers.10.config.activation,pipeline.ParallelTask.kwargs.model.layers.10.config.use_bias,pipeline.ParallelTask.kwargs.model.layers.10.config.kernel_initializer.class_name,pipeline.ParallelTask.kwargs.model.layers.10.config.bias_initializer.class_name,pipeline.ParallelTask.kwargs.model.layers.11.class_name,pipeline.ParallelTask.kwargs.model.layers.11.config.name,pipeline.ParallelTask.kwargs.model.layers.11.config.trainable,pipeline.ParallelTask.kwargs.model.layers.11.config.dtype,pipeline.ParallelTask.kwargs.model.layers.11.config.pool_size.1,pipeline.ParallelTask.kwargs.model.layers.11.config.pool_size.2,pipeline.ParallelTask.kwargs.model.layers.11.config.padding,pipeline.ParallelTask.kwargs.model.layers.11.config.strides.1,pipeline.ParallelTask.kwargs.model.layers.11.config.strides.2,pipeline.ParallelTask.kwargs.model.layers.11.config.data_format,pipeline.ParallelTask.kwargs.model.layers.12.class_name,pipeline.ParallelTask.kwargs.model.layers.12.config.name,pipeline.ParallelTask.kwargs.model.layers.12.config.trainable,pipeline.ParallelTask.kwargs.model.layers.12.config.dtype,pipeline.ParallelTask.kwargs.model.layers.12.config.data_format,pipeline.ParallelTask.kwargs.model.layers.13.class_name,pipeline.ParallelTask.kwargs.model.layers.13.config.name,pipeline.ParallelTask.kwargs.model.layers.13.config.trainable,pipeline.ParallelTask.kwargs.model.layers.13.config.dtype,pipeline.ParallelTask.kwargs.model.layers.13.config.units,pipeline.ParallelTask.kwargs.model.layers.13.config.activation,pipeline.ParallelTask.kwargs.model.layers.13.config.use_bias,pipeline.ParallelTask.kwargs.model.layers.13.config.kernel_initializer.class_name,pipeline.ParallelTask.kwargs.model.layers.13.config.bias_initializer.class_name,pipeline.ParallelTask.kwargs.model.layers.14.class_name,pipeline.ParallelTask.kwargs.model.layers.14.config.name,pipeline.ParallelTask.kwargs.model.layers.14.config.trainable,pipeline.ParallelTask.kwargs.model.layers.14.config.dtype,pipeline.ParallelTask.kwargs.model.layers.14.config.rate,pipeline.ParallelTask.kwargs.model.layers.15.class_name,pipeline.ParallelTask.kwargs.model.layers.15.config.name,pipeline.ParallelTask.kwargs.model.layers.15.config.trainable,pipeline.ParallelTask.kwargs.model.layers.15.config.dtype,pipeline.ParallelTask.kwargs.model.layers.15.config.units,pipeline.ParallelTask.kwargs.model.layers.15.config.activation,pipeline.ParallelTask.kwargs.model.layers.15.config.use_bias,pipeline.ParallelTask.kwargs.model.layers.15.config.kernel_initializer.class_name,pipeline.ParallelTask.kwargs.model.layers.15.config.bias_initializer.class_name,pipeline.ParallelTask.pfl_suffix,pipeline.ParallelTask.pfl_inject.validate,pipeline.ParallelTask.kwargs.epochs,pipeline.ParallelTask.kwargs.save_every,pipeline.ParallelTask.kwargs.validate.AudioLoadTask,pipeline.ParallelTask.kwargs.validate.AudioLoadTask.mdb,pipeline.ParallelTask.kwargs.validate.AudioLoadTask.dataset_name,pipeline.ParallelTask.kwargs.validate.AudioLoadTask.source,pipeline.ParallelTask.kwargs.validate.ExtractLabelPartsTask,pipeline.ParallelTask.kwargs.validate.ExtractLabelPartsTask.fixed_length,pipeline.ParallelTask.kwargs.validate.ExtractLabelPartsTask.padded_left,pipeline.ParallelTask.kwargs.validate.NoiseReduceTask,pipeline.ParallelTask.kwargs.validate.NoiseReduceTask.sensitivity,pipeline.ParallelTask.kwargs.validate.NoiseReduceTask.noise.AudioLoadTask,pipeline.ParallelTask.kwargs.validate.NoiseReduceTask.noise.AudioLoadTask.mdb,pipeline.ParallelTask.kwargs.validate.NoiseReduceTask.noise.AudioLoadTask.dataset_name,pipeline.ParallelTask.kwargs.validate.NoiseReduceTask.noise.AudioLoadTask.source,pipeline.ParallelTask.kwargs.validate.NoiseReduceTask.noise.SilentAudioTask,pipeline.ParallelTask.kwargs.validate.NoiseReduceTask.noise.SilentAudioTask.max_length,pipeline.ParallelTask.kwargs.validate.NoiseReduceTask.noise.NoiseProfileTask,pipeline.ParallelTask.kwargs.validate.CreateSpectrogramTask,pipeline.ParallelTask.kwargs.validate.CreateSpectrogramTask.sampling_rate,pipeline.ParallelTask.kwargs.validate.CreateSpectrogramTask.x_pixels_per_sec,pipeline.ParallelTask.kwargs.validate.CreateSpectrogramTask.height,pipeline.ParallelTask.kwargs.validate.CreateSpectrogramTask.window,pipeline.ParallelTask.kwargs.validate.ExtractPixelsTask,pipeline.ParallelTask.kwargs.validate.KFoldSeparationTask,pipeline.ParallelTask.kwargs.validate.KFoldSeparationTask.k,pipeline.ParallelTask.kwargs.validate.KFoldSeparationTask.val_bins,pipeline.ParallelTask.kwargs.validate.KFoldSeparationTask.test_bins,pipeline.ParallelTask.kwargs.validate.KFoldSeparationTask.n,pipeline.ParallelTask.kwargs.model_path,pipeline.ParallelTask.pfl_inject.testing,pipeline.KFoldNNMergingTask,pipeline.KFoldNNMergingTask.report_name.1,val_acc.1,val_acc.2,val_acc.3,val_acc.4,val_acc.5,val_acc.6,val_acc.7,val_acc.8,val_loss.1,val_loss.2,val_loss.3,val_loss.4,val_loss.5,val_loss.6,val_loss.7,val_loss.8,test_acc.1,test_acc.2,test_acc.3,test_acc.4,test_acc.5,test_acc.6,test_acc.7,test_acc.8,test_loss.1,test_loss.2,test_loss.3,test_loss.4,test_loss.5,test_loss.6,test_loss.7,test_loss.8,epoch.1,epoch.2,epoch.3,epoch.4,epoch.5,epoch.6,epoch.7,epoch.8
nn_cnn_2d_sct_left_padded_nrs6xpps2000h256_raw_100/k-fold_ffb3-e6d3-fbf3-bb32-e1dd-6337-c228-aaf7/rec_k8_v1t2_e100_bva.report,2020-12-21T01:13:47Z,0.8276515156375,0.04280711017159366,1.32079425455,0.306318894220268,0.7528409090909091,0.022523436567388953,0.8141184597561091,0.2029496786625415,53.125,19.902889237495142,Linux,Linux-3.10.0-1127.19.1.el7.x86_64-x86_64-with-glibc2.10,14.4.2,"openjdk version ""1.8.0_262""",OpenJDK Runtime Environment (build 1.8.0_262-b10),"OpenJDK 64-Bit Server VM (build 25.262-b10, mixed mode)",2.4.0,2.3.1,"device: 0, name: Tesla P100-PCIE-12GB, pci bus id: 0000:84:00.0, compute capability: 6.0",1,simple_call_test/metadata.json,simple_call_test,simple_call_test/audio,2,True,True,3,6,1,simple_call_test/metadata.json,simple_call_test,simple_call_test/audio,2,0.2004000000000019,3,4,500000,2000,256,Ham,5,6,8,1,2,9,recognize_best_val_acc,cnn_2d_sct_left_padded_nrs6xpps2000h256_raw_100,sequential,InputLayer,397,256,1,float32,False,False,conv2d_input,Conv2D,conv2d,True,397,256,1,float32,32,3,3,1,1,valid,channels_last,1,1,1,relu,True,GlorotUniform,Zeros,MaxPooling2D,max_pooling2d,True,float32,2,2,valid,2,2,channels_last,Conv2D,conv2d_1,True,float32,64,3,3,1,1,valid,channels_last,1,1,1,relu,True,GlorotUniform,Zeros,MaxPooling2D,max_pooling2d_1,True,float32,2,2,valid,2,2,channels_last,Conv2D,conv2d_2,True,float32,64,3,3,1,1,valid,channels_last,1,1,1,relu,True,GlorotUniform,Zeros,MaxPooling2D,max_pooling2d_2,True,float32,2,2,valid,2,2,channels_last,Conv2D,conv2d_3,True,float32,128,3,3,1,1,valid,channels_last,1,1,1,relu,True,GlorotUniform,Zeros,MaxPooling2D,max_pooling2d_3,True,float32,2,2,valid,2,2,channels_last,Conv2D,conv2d_4,True,float32,256,3,3,1,1,valid,channels_last,1,1,1,relu,True,GlorotUniform,Zeros,MaxPooling2D,max_pooling2d_4,True,float32,2,2,valid,2,2,channels_last,Flatten,flatten,True,float32,channels_last,Dense,dense,True,float32,1024,relu,True,GlorotUniform,Zeros,Dropout,dropout,True,float32,0.5,Dense,dense_1,True,float32,6,softmax,True,GlorotUniform,Zeros,_bva,val,100,100,1,simple_call_test/metadata.json,simple_call_test,simple_call_test/audio,2,True,True,3,6,1,simple_call_test/metadata.json,simple_call_test,simple_call_test/audio,2,0.2004000000000019,3,4,500000,2000,256,Ham,5,6,8,1,2,0,simple_call_test/models/nn_cnn_2d_sct_left_padded_nrs6xpps2000h256_raw_100/ffb3b18d87796a3ac169fe807d792c2cf3a0992f/best_val_acc_e023_v0.7576.h5,test,10,testing_sct_left_padded,0.7575757504,0.8636363745,0.8181818128,0.8484848738,0.7727272511,0.8787878752,0.8484848738,0.8333333135,1.8073525429,1.1199089289,1.0576683283,1.3589788675,1.4630968571,0.8533462286,1.3201165199,1.5858857632,0.7272727272727273,0.7424242424242424,0.7803030303030303,0.7348484848484849,0.75,0.7878787878787878,0.7348484848484849,0.7651515151515151,0.6508240753368774,0.6618182008978681,0.6504889526858708,0.8659987432447098,0.6870761227079966,0.9615409988418171,0.8074687529123437,1.2277318314213888,23,45,39,69,67,67,36,79
